ID;attribute_1;attribute_6;submitdate;startdate;datestamp;G1;G2;cleta;regione;Area;provincia;codcom_1;codcom_2;ampiezza;ampiezzaclasse;G5;G6;G7;TA1;TA1a;TA1b;TA1c;TA1bis;TA2;TA3;TA4;TA6;TA5;TA7;TA8;TA8bis;EA_1;EA_2;EA_3;EA_4;PP1_1;PP2_1;PP2_2;PP2_3;PP2_4;PP2_5;PP2_6;PT_1;PT_2;PT_3;PT_4;PT_tot;PAPA_1;PAPA_2;PAPA_3;PAPA_4;PAPA_5;PAPA_6;PAPA_7;AMB_tot;AFKintro;AFK_1;AFK_2;AFK_3;AFK_4;AFK_5;SE1;SE2;AFK1;AFK1bis_1;AFK1bis_2;AFK1bis_3;AFK1bis_4;AFK2;AFK2bis_1;AFK2bis_2;AFK2bis_3;AFK2bis_4;AFK2bis_5;AFK2bis_6;AFK3intro;AFK3_1;AFK3_2;AFK3_3;AFK3_4;AFK3_5;AFK3_6;AFK4intro;AFK4_1;AFK4_2;AFK4_3;AFK4_4;CE_1;CE_2;CE_3;CE_4;CT_1;CT_2;CT_3;CT_4;SC_1;SC_2;SC_3;SC_4;GC_1;GC_2;GC_3;ATE_1;ATE_2;ATE_3;ATE_4;ATE_5;ATE_6;WTP1_1;WTP1_2;WTP1_3;WTP1_4;WTP1_5;WTP2_1;WTP2_2;WTP2_3;WTP2_4;WTP2_5
1108;f17cfdfd-39f1-be0b-e751-c957eb4d1e23;O;18/07/2024 10:37;18/07/2024 10:15;18/07/2024 10:37;Maschio;56;46-65;Lombardia;Nord;Bergamo;16030;Bonate Sopra;9842;5001-10000;Licenza elementare/media;Occupato;30-60k;50;;32;;No;SI, un mezzo di trasporto;Auto privata (autista);Sì, più di uno;No;Auto privata;Benzina;Tra i 50€ e i 100€;51-75%;7;6;7;8;10;7;8;7;8;8;7;6;7;7;8;28;5;5;7;5;5;5;7;119;Sì;No;No;No;No;No;No;;Sì;FALSO;FALSO;FALSO;FALSO;Sì;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;Sì;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;No;;;;;9;8;9;9;8;9;8;9;8;9;8;8;8;7;8;Si spesso;Si ogni tanto;Si spesso;Si spesso;Si ogni tanto;Si spesso;71;64;59;72;67;74;66;68;75;65
1108;f17cfdfd-39f1-be0b-e751-c957eb4d1e23;O;18/07/2024 10:37;18/07/2024 10:15;18/07/2024 10:37;Maschio;56;46-65;Lombardia;Nord;Bergamo;16030;Bonate Sopra;9842;5001-10000;Licenza elementare/media;Occupato;30-60k;50;;32;;No;SI, un mezzo di trasporto;Auto privata (autista);Sì, più di uno;No;Auto privata;Diesel;Tra i 50€ e i 100€;51-75%;7;6;7;8;10;7;8;7;8;8;7;6;7;7;8;28;5;5;7;5;5;5;7;119;Sì;No;No;No;No;No;No;;Sì;FALSO;FALSO;FALSO;FALSO;Sì;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;Sì;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;No;;;;;9;8;9;9;8;9;8;9;8;9;8;8;8;7;8;Si spesso;Si ogni tanto;Si spesso;Si spesso;Si ogni tanto;Si spesso;71;64;59;72;67;74;66;68;75;65
1109;1477b4de-ad6c-fe6e-567d-805cd4db4e3c;O;19/07/2024 12:40;19/07/2024 12:27;19/07/2024 12:40;Maschio;33;26-35;Sardegna;Sud e Isole;Cagliari;92074;Sestu;20892;10001-60000;Diploma di scuola superiore;Occupato;15-30k;40;;32;;No;SI, un mezzo di trasporto;Auto privata (autista);Sì, uno;No;Auto privata;Benzina;Tra i 100€ e i 200€;76-100%;1;10;10;10;9;8;9;8;8;10;6;7;4;8;8;27;5;3;3;5;1;10;3;128;Sì;Sì;Sì;Sì;Sì;Non so;Sì;Completamente elettrico;Sì;VERO;FALSO;VERO;VERO;Sì;VERO;VERO;VERO;VERO;VERO;VERO;Sì;VERO;FALSO;VERO;VERO;VERO;VERO;No;;;;;1;3;4;3;7;7;7;8;10;1;1;1;3;2;1;Si, sempre;Si spesso;Si spesso;Si ogni tanto;Mai e non mi interessa;Mai e non mi interessa;10;11;5;1;1;12;10;7;1;1
1109;1477b4de-ad6c-fe6e-567d-805cd4db4e3c;O;19/07/2024 12:40;19/07/2024 12:27;19/07/2024 12:40;Maschio;33;26-35;Sardegna;Sud e Isole;Cagliari;92074;Sestu;20892;10001-60000;Diploma di scuola superiore;Occupato;15-30k;40;;32;;No;SI, un mezzo di trasporto;Auto privata (autista);Sì, uno;No;Auto privata;Benzina;Tra i 100€ e i 200€;76-100%;1;10;10;10;9;8;9;8;8;10;6;7;4;8;8;27;5;3;3;5;1;10;3;128;Sì;Sì;Sì;Sì;Sì;Non so;Sì;Elettrico ibrido plug-in;Sì;VERO;FALSO;VERO;VERO;Sì;VERO;VERO;VERO;VERO;VERO;VERO;Sì;VERO;FALSO;VERO;VERO;VERO;VERO;No;;;;;1;3;4;3;7;7;7;8;10;1;1;1;3;2;1;Si, sempre;Si spesso;Si spesso;Si ogni tanto;Mai e non mi interessa;Mai e non mi interessa;10;11;5;1;1;12;10;7;1;1
1109;1477b4de-ad6c-fe6e-567d-805cd4db4e3c;O;19/07/2024 12:40;19/07/2024 12:27;19/07/2024 12:40;Maschio;33;26-35;Sardegna;Sud e Isole;Cagliari;92074;Sestu;20892;10001-60000;Diploma di scuola superiore;Occupato;15-30k;40;;32;;No;SI, un mezzo di trasporto;Auto privata (autista);Sì, uno;No;Auto privata;Benzina;Tra i 100€ e i 200€;76-100%;1;10;10;10;9;8;9;8;8;10;6;7;4;8;8;27;5;3;3;5;1;10;3;128;Sì;Sì;Sì;Sì;Sì;Non so;Sì;GPL;Sì;VERO;FALSO;VERO;VERO;Sì;VERO;VERO;VERO;VERO;VERO;VERO;Sì;VERO;FALSO;VERO;VERO;VERO;VERO;No;;;;;1;3;4;3;7;7;7;8;10;1;1;1;3;2;1;Si, sempre;Si spesso;Si spesso;Si ogni tanto;Mai e non mi interessa;Mai e non mi interessa;10;11;5;1;1;12;10;7;1;1
1109;1477b4de-ad6c-fe6e-567d-805cd4db4e3c;O;19/07/2024 12:40;19/07/2024 12:27;19/07/2024 12:40;Maschio;33;26-35;Sardegna;Sud e Isole;Cagliari;92074;Sestu;20892;10001-60000;Diploma di scuola superiore;Occupato;15-30k;40;;32;;No;SI, un mezzo di trasporto;Auto privata (autista);Sì, uno;No;Auto privata;GPL;Tra i 100€ e i 200€;76-100%;1;10;10;10;9;8;9;8;8;10;6;7;4;8;8;27;5;3;3;5;1;10;3;128;Sì;Sì;Sì;Sì;Sì;Non so;Sì;Completamente elettrico;Sì;VERO;FALSO;VERO;VERO;Sì;VERO;VERO;VERO;VERO;VERO;VERO;Sì;VERO;FALSO;VERO;VERO;VERO;VERO;No;;;;;1;3;4;3;7;7;7;8;10;1;1;1;3;2;1;Si, sempre;Si spesso;Si spesso;Si ogni tanto;Mai e non mi interessa;Mai e non mi interessa;10;11;5;1;1;12;10;7;1;1
1109;1477b4de-ad6c-fe6e-567d-805cd4db4e3c;O;19/07/2024 12:40;19/07/2024 12:27;19/07/2024 12:40;Maschio;33;26-35;Sardegna;Sud e Isole;Cagliari;92074;Sestu;20892;10001-60000;Diploma di scuola superiore;Occupato;15-30k;40;;32;;No;SI, un mezzo di trasporto;Auto privata (autista);Sì, uno;No;Auto privata;GPL;Tra i 100€ e i 200€;76-100%;1;10;10;10;9;8;9;8;8;10;6;7;4;8;8;27;5;3;3;5;1;10;3;128;Sì;Sì;Sì;Sì;Sì;Non so;Sì;Elettrico ibrido plug-in;Sì;VERO;FALSO;VERO;VERO;Sì;VERO;VERO;VERO;VERO;VERO;VERO;Sì;VERO;FALSO;VERO;VERO;VERO;VERO;No;;;;;1;3;4;3;7;7;7;8;10;1;1;1;3;2;1;Si, sempre;Si spesso;Si spesso;Si ogni tanto;Mai e non mi interessa;Mai e non mi interessa;10;11;5;1;1;12;10;7;1;1
1109;1477b4de-ad6c-fe6e-567d-805cd4db4e3c;O;19/07/2024 12:40;19/07/2024 12:27;19/07/2024 12:40;Maschio;33;26-35;Sardegna;Sud e Isole;Cagliari;92074;Sestu;20892;10001-60000;Diploma di scuola superiore;Occupato;15-30k;40;;32;;No;SI, un mezzo di trasporto;Auto privata (autista);Sì, uno;No;Auto privata;GPL;Tra i 100€ e i 200€;76-100%;1;10;10;10;9;8;9;8;8;10;6;7;4;8;8;27;5;3;3;5;1;10;3;128;Sì;Sì;Sì;Sì;Sì;Non so;Sì;GPL;Sì;VERO;FALSO;VERO;VERO;Sì;VERO;VERO;VERO;VERO;VERO;VERO;Sì;VERO;FALSO;VERO;VERO;VERO;VERO;No;;;;;1;3;4;3;7;7;7;8;10;1;1;1;3;2;1;Si, sempre;Si spesso;Si spesso;Si ogni tanto;Mai e non mi interessa;Mai e non mi interessa;10;11;5;1;1;12;10;7;1;1
1110;33a350fd-193c-8c89-fa50-648837e4536f;O;11/07/2024 13:03;11/07/2024 12:56;11/07/2024 13:03;Maschio;45;36-45;Emilia Romagna;Nord;Ferrara;38007;Copparo;16428;10001-60000;Istruzione secondaria;Disoccupato;15-30k;30;;32;;No;SI, un mezzo di trasporto;Auto privata (autista);Sì, uno;No;Auto privata;Benzina;Tra i 100€ e i 200€;76-100%;7;8;8;8;8;8;9;8;7;8;8;8;8;8;8;32;5;5;7;7;7;5;5;125;No;;;;;;Sì;Elettrico ibrido plug-in;Sì;VERO;FALSO;VERO;VERO;Sì;VERO;VERO;FALSO;VERO;FALSO;VERO;Sì;VERO;VERO;FALSO;VERO;VERO;VERO;Sì;VERO;VERO;FALSO;VERO;7;8;9;9;10;9;9;9;9;8;9;9;9;9;9;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;Si ogni tanto;Si ogni tanto;Si ogni tanto;27;39;74;41;67;43;64;45;84;86
1110;33a350fd-193c-8c89-fa50-648837e4536f;O;11/07/2024 13:03;11/07/2024 12:56;11/07/2024 13:03;Maschio;45;36-45;Emilia Romagna;Nord;Ferrara;38007;Copparo;16428;10001-60000;Istruzione secondaria;Disoccupato;15-30k;30;;32;;No;SI, un mezzo di trasporto;Auto privata (autista);Sì, uno;No;Auto privata;Benzina;Tra i 100€ e i 200€;76-100%;7;8;8;8;8;8;9;8;7;8;8;8;8;8;8;32;5;5;7;7;7;5;5;125;No;;;;;;Sì;GPL;Sì;VERO;FALSO;VERO;VERO;Sì;VERO;VERO;FALSO;VERO;FALSO;VERO;Sì;VERO;VERO;FALSO;VERO;VERO;VERO;Sì;VERO;VERO;FALSO;VERO;7;8;9;9;10;9;9;9;9;8;9;9;9;9;9;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;Si ogni tanto;Si ogni tanto;Si ogni tanto;27;39;74;41;67;43;64;45;84;86
1111;0aa16ada-b794-2f0b-8079-5e8a57e15d54;O;19/07/2024 15:36;19/07/2024 15:29;19/07/2024 15:36;Femmina;50;46-65;Lazio;Centro;Roma;58091;Roma;2873494;250001-5000000;Diploma di scuola superiore;Occupato;15-30k;;Variabile;30;;No;SI, due o più veicoli;Auto privata (autista);Sì, uno;No;Auto privata;Benzina;Tra i 50€ e i 100€;26-50%;5;6;5;5;5;5;5;5;5;5;5;5;5;5;5;20;1;1;3;3;1;5;5;76;No;;;;;;No;;No;;;;;Sì;FALSO;VERO;FALSO;FALSO;FALSO;FALSO;No;;;;;;;No;;;;;7;5;6;4;Non so;Non so;Non so;Non so;5;5;Non so;Non so;5;5;5;Mai e non mi interessa;Si ogni tanto;Mai e non mi interessa;Si spesso;Mai e non mi interessa;Mai e non mi interessa;52;52;52;52;56;52;53;52;53;53
1112;51c4b052-3c4a-f44c-e5f1-84ef3d3fde92;O;19/07/2024 15:46;19/07/2024 15:31;19/07/2024 15:46;Maschio;52;46-65;Lazio;Centro;Roma;58091;Roma;2873494;250001-5000000;Diploma di scuola superiore;Occupato;15-30k;;Variabile;30;;No;SI, due o più veicoli;Auto privata (autista);Sì, uno;No;Auto privata;Diesel;Meno di 50€;76-100%;1;10;10;10;10;6;6;10;10;10;6;8;4;4;9;25;5;7;7;3;7;7;3;137;Sì;Sì;No;No;Sì;No;No;;Sì;FALSO;FALSO;VERO;VERO;Sì;VERO;VERO;FALSO;VERO;VERO;VERO;Sì;VERO;FALSO;VERO;FALSO;VERO;VERO;No;;;;;8;8;8;8;7;7;9;7;8;8;4;5;7;7;6;Si spesso;Mai e non mi interessa;Si spesso;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;26;28;18;17;13;24;19;22;16;17
1113;6398a110-b720-7e9e-b6b3-95b3ff704487;O;19/07/2024 11:00;19/07/2024 10:49;19/07/2024 11:00;Femmina;37;36-45;Campania;Sud e Isole;Napoli;63049;Napoli;970185;250001-5000000;Diploma di scuola superiore;Occupato;15-30k;;Variabile;30;;No;SI, un mezzo di trasporto;Autobus / Pullman (tra comuni);Sì, uno;No;Auto privata;Benzina;Tra i 100€ e i 200€;26-50%;8;10;10;9;9;9;10;8;10;9;9;9;3;9;9;30;7;5;10;10;5;7;7;147;Sì;Non so;Non so;Sì;Sì;Non so;No;;Sì;FALSO;FALSO;VERO;VERO;Sì;FALSO;VERO;VERO;VERO;VERO;VERO;No;;;;;;;No;;;;;5;7;3;8;10;10;10;9;6;8;Non so;Non so;5;9;Non so;Si ogni tanto;Si spesso;No ma vorrei;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;60;30;100;80;50;85;76;56;60;60
1114;8b808d8a-52e2-f8a9-3320-b9abe4840317;O;18/06/2024 07:06;18/06/2024 06:44;18/06/2024 07:06;Maschio;54;46-65;Sardegna;Sud e Isole;Cagliari;92051;Quartu Sant'Elena;70914;60001-250000;Istruzione terziaria o superiore;Occupato;15-30k;;Variabile;30;;No;SI, un mezzo di trasporto;Auto privata (autista);Sì, uno;No;Auto privata;GPL;Tra i 50€ e i 100€;meno del 25%;5;10;10;10;10;10;10;10;8;8;5;4;2;2;7;15;3;1;5;3;7;10;10;136;Sì;No;Sì;Sì;Sì;Non so;No;;Sì;VERO;FALSO;FALSO;VERO;Sì;FALSO;FALSO;FALSO;VERO;VERO;VERO;Sì;VERO;VERO;VERO;VERO;VERO;VERO;Sì;FALSO;FALSO;VERO;VERO;3;Non so;4;5;10;10;10;10;9;2;4;4;2;2;2;Mai e non mi interessa;No ma vorrei;Si spesso;Si, sempre;Si, sempre;Si, sempre;3;16;15;13;9;1;5;8;8;7
1115;9a580aec-dc9f-a45d-eb46-3e7323d6801c;O;17/06/2024 11:53;17/06/2024 11:43;17/06/2024 11:53;Maschio;35;26-35;Campania;Sud e Isole;Salerno;65135;Sarno;31511;10001-60000;Istruzione terziaria o superiore;Occupato;0-15k;;Variabile;30;;No;SI, un mezzo di trasporto;Auto privata (autista);Sì, più di uno;No;Auto privata;GPL;Tra i 100€ e i 200€;26-50%;1;7;10;10;10;8;9;5;7;9;7;4;1;1;6;12;5;5;5;5;5;5;5;127;Sì;Non so;Non so;Non so;Non so;Non so;No;;Sì;VERO;FALSO;VERO;FALSO;Sì;FALSO;FALSO;FALSO;VERO;VERO;VERO;No;;;;;;;No;;;;;5;6;4;5;9;10;10;9;5;6;6;7;5;5;5;Si ogni tanto;Si ogni tanto;No ma vorrei;Si, sempre;Mai e non mi interessa;Mai e non mi interessa;6;17;23;2;6;5;1;1;1;1
1116;9b9782de-119b-9256-4f7d-b6bc1970f151;O;24/07/2024 12:43;24/07/2024 12:35;24/07/2024 12:43;Maschio;20;18-25;Lombardia;Nord;Varese;12088;Leggiuno;3820;0-5000;Diploma di scuola superiore;Occupato;15-30k;;Variabile;30;;No;SI, un mezzo di trasporto;Auto privata (autista);Sì, più di uno;No;Auto privata;Diesel;Meno di 50€;meno del 25%;5;7;8;10;9;8;9;10;8;6;9;5;4;2;4;15;5;3;5;5;1;5;1;115;Sì;No;No;Sì;No;Sì;No;;Sì;FALSO;FALSO;VERO;FALSO;Sì;FALSO;FALSO;FALSO;VERO;FALSO;VERO;Sì;VERO;FALSO;FALSO;FALSO;VERO;FALSO;No;;;;;9;7;8;9;8;6;8;7;5;9;6;7;9;7;6;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;100;86;70;62;100;1;75;71;69;72
1116;9b9782de-119b-9256-4f7d-b6bc1970f151;O;24/07/2024 12:43;24/07/2024 12:35;24/07/2024 12:43;Maschio;20;18-25;Lombardia;Nord;Varese;12088;Leggiuno;3820;0-5000;Diploma di scuola superiore;Occupato;15-30k;;Variabile;30;;No;SI, un mezzo di trasporto;Auto privata (passeggero);Sì, più di uno;No;Auto privata;Diesel;Meno di 50€;meno del 25%;5;7;8;10;9;8;9;10;8;6;9;5;4;2;4;15;5;3;5;5;1;5;1;115;Sì;No;No;Sì;No;Sì;No;;Sì;FALSO;FALSO;VERO;FALSO;Sì;FALSO;FALSO;FALSO;VERO;FALSO;VERO;Sì;VERO;FALSO;FALSO;FALSO;VERO;FALSO;No;;;;;9;7;8;9;8;6;8;7;5;9;6;7;9;7;6;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;100;86;70;62;100;1;75;71;69;72
1116;9b9782de-119b-9256-4f7d-b6bc1970f151;O;24/07/2024 12:43;24/07/2024 12:35;24/07/2024 12:43;Maschio;20;18-25;Lombardia;Nord;Varese;12088;Leggiuno;3820;0-5000;Diploma di scuola superiore;Studente;15-30k;;Variabile;30;;No;SI, un mezzo di trasporto;Auto privata (autista);Sì, più di uno;No;Auto privata;Diesel;Meno di 50€;meno del 25%;5;7;8;10;9;8;9;10;8;6;9;5;4;2;4;15;5;3;5;5;1;5;1;115;Sì;No;No;Sì;No;Sì;No;;Sì;FALSO;FALSO;VERO;FALSO;Sì;FALSO;FALSO;FALSO;VERO;FALSO;VERO;Sì;VERO;FALSO;FALSO;FALSO;VERO;FALSO;No;;;;;9;7;8;9;8;6;8;7;5;9;6;7;9;7;6;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;100;86;70;62;100;1;75;71;69;72
1116;9b9782de-119b-9256-4f7d-b6bc1970f151;O;24/07/2024 12:43;24/07/2024 12:35;24/07/2024 12:43;Maschio;20;18-25;Lombardia;Nord;Varese;12088;Leggiuno;3820;0-5000;Diploma di scuola superiore;Studente;15-30k;;Variabile;30;;No;SI, un mezzo di trasporto;Auto privata (passeggero);Sì, più di uno;No;Auto privata;Diesel;Meno di 50€;meno del 25%;5;7;8;10;9;8;9;10;8;6;9;5;4;2;4;15;5;3;5;5;1;5;1;115;Sì;No;No;Sì;No;Sì;No;;Sì;FALSO;FALSO;VERO;FALSO;Sì;FALSO;FALSO;FALSO;VERO;FALSO;VERO;Sì;VERO;FALSO;FALSO;FALSO;VERO;FALSO;No;;;;;9;7;8;9;8;6;8;7;5;9;6;7;9;7;6;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;100;86;70;62;100;1;75;71;69;72
1117;af321c44-4d69-5251-13e7-28198a03b4a1;O;21/07/2024 12:39;21/07/2024 12:27;21/07/2024 12:39;Femmina;55;46-65;Piemonte;Nord;Torino;1055;Caprie;2091;0-5000;Laurea o titolo superiore;Occupato;15-30k;;Variabile;30;;No;SI, due o più veicoli;Treno;Sì, uno;No;Auto privata;Benzina;Tra i 100€ e i 200€;76-100%;1;9;9;10;10;10;10;9;9;10;5;5;5;5;9;24;7;3;7;7;7;10;10;152;Sì;Sì;Non so;No;No;Non so;No;;Sì;VERO;FALSO;FALSO;VERO;Sì;FALSO;FALSO;FALSO;VERO;FALSO;VERO;Sì;VERO;FALSO;VERO;VERO;FALSO;FALSO;No;;;;;10;6;8;2;10;10;10;10;8;Non so;2;2;8;8;3;Si spesso;Si spesso;Si, sempre;Mai e non mi interessa;No ma vorrei;No ma vorrei;71;76;32;82;22;26;23;21;2;28
1117;af321c44-4d69-5251-13e7-28198a03b4a1;O;21/07/2024 12:39;21/07/2024 12:27;21/07/2024 12:39;Femmina;55;46-65;Piemonte;Nord;Torino;1055;Caprie;2091;0-5000;Laurea o titolo superiore;Occupato;15-30k;;Variabile;30;;No;SI, due o più veicoli;Tram / Metropolitana / Autobus urbano;Sì, uno;No;Auto privata;Benzina;Tra i 100€ e i 200€;76-100%;1;9;9;10;10;10;10;9;9;10;5;5;5;5;9;24;7;3;7;7;7;10;10;152;Sì;Sì;Non so;No;No;Non so;No;;Sì;VERO;FALSO;FALSO;VERO;Sì;FALSO;FALSO;FALSO;VERO;FALSO;VERO;Sì;VERO;FALSO;VERO;VERO;FALSO;FALSO;No;;;;;10;6;8;2;10;10;10;10;8;Non so;2;2;8;8;3;Si spesso;Si spesso;Si, sempre;Mai e non mi interessa;No ma vorrei;No ma vorrei;71;76;32;82;22;26;23;21;2;28
1117;af321c44-4d69-5251-13e7-28198a03b4a1;O;21/07/2024 12:39;21/07/2024 12:27;21/07/2024 12:39;Femmina;55;46-65;Piemonte;Nord;Torino;1055;Caprie;2091;0-5000;Laurea o titolo superiore;Occupato;15-30k;;Variabile;30;;No;SI, due o più veicoli;Auto privata (autista);Sì, uno;No;Auto privata;Benzina;Tra i 100€ e i 200€;76-100%;1;9;9;10;10;10;10;9;9;10;5;5;5;5;9;24;7;3;7;7;7;10;10;152;Sì;Sì;Non so;No;No;Non so;No;;Sì;VERO;FALSO;FALSO;VERO;Sì;FALSO;FALSO;FALSO;VERO;FALSO;VERO;Sì;VERO;FALSO;VERO;VERO;FALSO;FALSO;No;;;;;10;6;8;2;10;10;10;10;8;Non so;2;2;8;8;3;Si spesso;Si spesso;Si, sempre;Mai e non mi interessa;No ma vorrei;No ma vorrei;71;76;32;82;22;26;23;21;2;28
1118;c6741288-d2d4-eba4-8f24-265f9aee1219;O;18/07/2024 14:47;18/07/2024 14:34;18/07/2024 14:47;Maschio;26;26-35;Veneto;Nord;Verona;23025;Cerea;16601;10001-60000;Diploma di scuola superiore;Occupato;15-30k;;Variabile;30;;No;SI, un mezzo di trasporto;Auto privata (autista);Sì, uno;No;Auto privata;GPL;Tra i 50€ e i 100€;76-100%;1;10;10;8;10;10;10;10;10;10;4;8;1;1;10;20;3;3;5;7;7;10;3;140;Sì;Sì;Sì;Sì;No;Non so;Sì;Elettrico ibrido plug-in;Sì;FALSO;FALSO;FALSO;VERO;Sì;FALSO;VERO;FALSO;FALSO;FALSO;VERO;Sì;VERO;VERO;VERO;VERO;VERO;VERO;No;;;;;3;2;3;1;8;3;2;2;7;9;5;3;3;3;1;Si, sempre;Si spesso;Si, sempre;No ma vorrei;Si ogni tanto;No ma vorrei;58;65;65;62;15;65;54;74;51;48
1118;c6741288-d2d4-eba4-8f24-265f9aee1219;O;18/07/2024 14:47;18/07/2024 14:34;18/07/2024 14:47;Maschio;26;26-35;Veneto;Nord;Verona;23025;Cerea;16601;10001-60000;Diploma di scuola superiore;Occupato;15-30k;;Variabile;30;;No;SI, un mezzo di trasporto;Auto privata (autista);Sì, uno;No;Auto privata;GPL;Tra i 50€ e i 100€;76-100%;1;10;10;8;10;10;10;10;10;10;4;8;1;1;10;20;3;3;5;7;7;10;3;140;Sì;Sì;Sì;Sì;No;Non so;Sì;GPL;Sì;FALSO;FALSO;FALSO;VERO;Sì;FALSO;VERO;FALSO;FALSO;FALSO;VERO;Sì;VERO;VERO;VERO;VERO;VERO;VERO;No;;;;;3;2;3;1;8;3;2;2;7;9;5;3;3;3;1;Si, sempre;Si spesso;Si, sempre;No ma vorrei;Si ogni tanto;No ma vorrei;58;65;65;62;15;65;54;74;51;48
1119;dc98f8e6-3d8e-0624-b645-ccb39275ce78;O;19/07/2024 11:40;19/07/2024 11:15;19/07/2024 11:40;Maschio;47;46-65;Toscana;Centro;Prato;100006;Vaiano;9914;5001-10000;Diploma di scuola superiore;Occupato;30-60k;;Variabile;30;;No;SI, un mezzo di trasporto;Auto privata (autista);Sì, più di uno;No;Auto privata;Diesel;Tra i 100€ e i 200€;76-100%;7;6;7;8;7;7;10;6;7;8;6;5;4;5;6;20;3;3;5;5;1;7;5;105;No;;;;;;No;;Sì;VERO;FALSO;FALSO;FALSO;Sì;FALSO;VERO;FALSO;VERO;VERO;VERO;Sì;FALSO;FALSO;VERO;VERO;VERO;VERO;No;;;;;7;7;7;8;9;9;7;8;7;6;5;6;8;9;3;Si ogni tanto;Si ogni tanto;Si spesso;Mai e non mi interessa;Mai e non mi interessa;Mai e non mi interessa;57;2;46;63;75;71;59;72;57;57
1120;d6a96b54-6949-b5d7-87f7-5f82d91ba3b4;O;19/07/2024 10:42;19/07/2024 10:28;19/07/2024 10:42;Maschio;57;46-65;Lombardia;Nord;Milano;15146;Milano;1351562;250001-5000000;Diploma di scuola superiore;Occupato;30-60k;150;;30;;No;SI, un mezzo di trasporto;Auto privata (autista);Sì, uno;No;Auto privata;Diesel;Tra i 50€ e i 100€;76-100%;2;9;10;10;9;9;10;10;10;10;8;7;4;6;8;25;1;3;7;7;7;10;3;142;Sì;No;No;Sì;Sì;Non so;Sì;Completamente elettrico;Sì;VERO;FALSO;FALSO;VERO;Sì;VERO;VERO;FALSO;VERO;FALSO;FALSO;Sì;FALSO;VERO;FALSO;VERO;VERO;VERO;Sì;VERO;FALSO;FALSO;VERO;Non so;7;Non so;Non so;10;10;8;9;9;2;5;5;7;2;2;No ma vorrei;Si ogni tanto;Si ogni tanto;Si spesso;Si ogni tanto;Si ogni tanto;1;1;1;1;1;1;1;1;1;1
1120;d6a96b54-6949-b5d7-87f7-5f82d91ba3b4;O;19/07/2024 10:42;19/07/2024 10:28;19/07/2024 10:42;Maschio;57;46-65;Lombardia;Nord;Milano;15146;Milano;1351562;250001-5000000;Diploma di scuola superiore;Occupato;30-60k;150;;30;;No;SI, un mezzo di trasporto;Auto privata (autista);Sì, uno;No;Auto privata;Diesel;Tra i 50€ e i 100€;76-100%;2;9;10;10;9;9;10;10;10;10;8;7;4;6;8;25;1;3;7;7;7;10;3;142;Sì;No;No;Sì;Sì;Non so;Sì;Elettrico ibrido plug-in;Sì;VERO;FALSO;FALSO;VERO;Sì;VERO;VERO;FALSO;VERO;FALSO;FALSO;Sì;FALSO;VERO;FALSO;VERO;VERO;VERO;Sì;VERO;FALSO;FALSO;VERO;Non so;7;Non so;Non so;10;10;8;9;9;2;5;5;7;2;2;No ma vorrei;Si ogni tanto;Si ogni tanto;Si spesso;Si ogni tanto;Si ogni tanto;1;1;1;1;1;1;1;1;1;1
1120;d6a96b54-6949-b5d7-87f7-5f82d91ba3b4;O;19/07/2024 10:42;19/07/2024 10:28;19/07/2024 10:42;Maschio;57;46-65;Lombardia;Nord;Milano;15146;Milano;1351562;250001-5000000;Diploma di scuola superiore;Occupato;30-60k;150;;30;;No;SI, un mezzo di trasporto;Auto privata (autista);Sì, uno;No;Auto privata;Diesel;Tra i 50€ e i 100€;76-100%;2;9;10;10;9;9;10;10;10;10;8;7;4;6;8;25;1;3;7;7;7;10;3;142;Sì;No;No;Sì;Sì;Non so;Sì;GPL;Sì;VERO;FALSO;FALSO;VERO;Sì;VERO;VERO;FALSO;VERO;FALSO;FALSO;Sì;FALSO;VERO;FALSO;VERO;VERO;VERO;Sì;VERO;FALSO;FALSO;VERO;Non so;7;Non so;Non so;10;10;8;9;9;2;5;5;7;2;2;No ma vorrei;Si ogni tanto;Si ogni tanto;Si spesso;Si ogni tanto;Si ogni tanto;1;1;1;1;1;1;1;1;1;1
